,date,variable,value,value01
1095,2010-12-01,pop,310781.705,0.920942011028899
1096,2011-01-01,pop,310960.74,0.9224132458549801
1097,2011-02-01,pop,311113.376,0.9236675447290191
1098,2011-03-01,pop,311265.404,0.924916847313091
1099,2011-04-01,pop,311436.238,0.9263206897476909
1100,2011-05-01,pop,311607.08,0.927724597922949
1101,2011-06-01,pop,311791.223,0.9292378081588181
1102,2011-07-01,pop,311997.049,0.9309292002291558
1103,2011-08-01,pop,312205.36699999997,0.932641070514292
1104,2011-09-01,pop,312429.118,0.9344797627452549
1105,2011-10-01,pop,312644.159,0.936246879835405
1106,2011-11-01,pop,312829.523,0.93777012373912
1107,2011-12-01,pop,313009.712,0.939250841655039
1108,2012-01-01,pop,313183.179,0.9406763209835258
1109,2012-02-01,pop,313338.977,0.941956603852427
1110,2012-03-01,pop,313499.369,0.9432746382938759
1111,2012-04-01,pop,313667.127,0.9446532034456809
1112,2012-05-01,pop,313830.53,0.945995981027082
1113,2012-06-01,pop,314017.594,0.947533194820507
1114,2012-07-01,pop,314210.786,0.949120765957549
1115,2012-08-01,pop,314422.341,0.95085923655621
1116,2012-09-01,pop,314646.749,0.952703327738667
1117,2012-10-01,pop,314853.978,0.9544062490768058
1118,2012-11-01,pop,315053.863,0.9560488204913961
1119,2012-12-01,pop,315232.752,0.9575188555504771
1120,2013-01-01,pop,315389.595,0.9588077257927591
1121,2013-02-01,pop,315520.143,0.959880514711547
1122,2013-03-01,pop,315662.224,0.961048077005648
1123,2013-04-01,pop,315817.855,0.9623269875383241
1124,2013-05-01,pop,315983.654,0.963689454446634
1125,2013-06-01,pop,316171.042,0.965229330736687
1126,2013-07-01,pop,316358.778,0.9667720667453392
1127,2013-08-01,pop,316580.327,0.9685926638603349
1128,2013-09-01,pop,316806.125,0.970448177482025
1129,2013-10-01,pop,317022.27,0.9722243667829059
1130,2013-11-01,pop,317228.026,0.97391518362249
1131,2013-12-01,pop,317411.55100000004,0.975423315392571
1132,2014-01-01,pop,317593.923,0.976921972290395
1133,2014-02-01,pop,317753.88300000003,0.97823645673634
1134,2014-03-01,pop,317917.203,0.9795785522584199
1135,2014-04-01,pop,318089.218,0.9809920996575769
1136,2014-05-01,pop,318269.505,0.9824736228965509
1137,2014-06-01,pop,318464.152,0.984073150615668
1138,2014-07-01,pop,318662.368,0.9857020068855951
1139,2014-08-01,pop,318893.786,0.987603703319152
1140,2014-09-01,pop,319125.29600000003,0.989506155770269
1141,2014-10-01,pop,319353.734,0.991383363808922
1142,2014-11-01,pop,319564.209,0.9931129594188259
1143,2014-12-01,pop,319746.157,0.994608132061805
1144,2015-01-01,pop,319928.646,0.9961077504167449
1145,2015-02-01,pop,320074.511,0.997306408041825
1146,2015-03-01,pop,320230.786,0.9985906106974269
1147,2015-04-01,pop,320402.295,1.0
1148,1967-07-01,psavert,12.6,0.6887417218543039
1149,1967-08-01,psavert,12.6,0.6887417218543039
1150,1967-09-01,psavert,11.9,0.6423841059602651
1151,1967-10-01,psavert,12.9,0.7086092715231791
1152,1967-11-01,psavert,12.8,0.7019867549668871
1153,1967-12-01,psavert,11.8,0.635761589403974
1154,1968-01-01,psavert,11.7,0.629139072847682
1155,1968-02-01,psavert,12.3,0.668874172185431
1156,1968-03-01,psavert,11.7,0.629139072847682
1157,1968-04-01,psavert,12.3,0.668874172185431
1158,1968-05-01,psavert,12.0,0.649006622516556
1159,1968-06-01,psavert,11.7,0.629139072847682
1160,1968-07-01,psavert,10.7,0.562913907284768
1161,1968-08-01,psavert,10.5,0.549668874172185
1162,1968-09-01,psavert,10.6,0.556291390728477
1163,1968-10-01,psavert,10.8,0.5695364238410601
1164,1968-11-01,psavert,10.6,0.556291390728477
1165,1968-12-01,psavert,11.1,0.5894039735099339
1166,1969-01-01,psavert,10.3,0.536423841059603
1167,1969-02-01,psavert,9.7,0.496688741721854
1168,1969-03-01,psavert,10.2,0.5298013245033111
1169,1969-04-01,psavert,9.7,0.496688741721854
1170,1969-05-01,psavert,10.1,0.52317880794702
1171,1969-06-01,psavert,11.1,0.5894039735099339
1172,1969-07-01,psavert,11.8,0.635761589403974
1173,1969-08-01,psavert,11.5,0.615894039735099
1174,1969-09-01,psavert,11.6,0.6225165562913909
1175,1969-10-01,psavert,11.4,0.6092715231788081
1176,1969-11-01,psavert,11.6,0.6225165562913909
1177,1969-12-01,psavert,11.8,0.635761589403974
1178,1970-01-01,psavert,11.8,0.635761589403974
1179,1970-02-01,psavert,11.7,0.629139072847682
1180,1970-03-01,psavert,12.4,0.6754966887417221
1181,1970-04-01,psavert,13.3,0.7350993377483441
1182,1970-05-01,psavert,12.4,0.6754966887417221
1183,1970-06-01,psavert,12.3,0.668874172185431
1184,1970-07-01,psavert,13.5,0.748344370860927
1185,1970-08-01,psavert,13.4,0.741721854304636
1186,1970-09-01,psavert,12.9,0.7086092715231791
1187,1970-10-01,psavert,13.1,0.721854304635761
1188,1970-11-01,psavert,13.6,0.7549668874172181
1189,1970-12-01,psavert,13.2,0.7284768211920529
1190,1971-01-01,psavert,13.3,0.7350993377483441
1191,1971-02-01,psavert,13.3,0.7350993377483441
1192,1971-03-01,psavert,13.5,0.748344370860927
1193,1971-04-01,psavert,13.2,0.7284768211920529
1194,1971-05-01,psavert,13.6,0.7549668874172181
1195,1971-06-01,psavert,14.7,0.8278145695364242
1196,1971-07-01,psavert,13.8,0.7682119205298009
1197,1971-08-01,psavert,13.6,0.7549668874172181
1198,1971-09-01,psavert,13.3,0.7350993377483441
1199,1971-10-01,psavert,13.3,0.7350993377483441
1200,1971-11-01,psavert,13.1,0.721854304635761
1201,1971-12-01,psavert,13.0,0.71523178807947
1202,1972-01-01,psavert,12.5,0.682119205298013
1203,1972-02-01,psavert,12.8,0.7019867549668871
1204,1972-03-01,psavert,11.8,0.635761589403974
1205,1972-04-01,psavert,11.5,0.615894039735099
1206,1972-05-01,psavert,11.7,0.629139072847682
1207,1972-06-01,psavert,11.7,0.629139072847682
1208,1972-07-01,psavert,11.7,0.629139072847682
1209,1972-08-01,psavert,12.0,0.649006622516556
1210,1972-09-01,psavert,12.2,0.662251655629139
1211,1972-10-01,psavert,13.0,0.71523178807947
1212,1972-11-01,psavert,13.6,0.7549668874172181
1213,1972-12-01,psavert,13.7,0.7615894039735099
1214,1973-01-01,psavert,12.4,0.6754966887417221
1215,1973-02-01,psavert,12.5,0.682119205298013
1216,1973-03-01,psavert,12.7,0.6953642384105961
1217,1973-04-01,psavert,13.2,0.7284768211920529
1218,1973-05-01,psavert,13.2,0.7284768211920529
1219,1973-06-01,psavert,13.6,0.7549668874172181
1220,1973-07-01,psavert,13.2,0.7284768211920529
1221,1973-08-01,psavert,13.9,0.774834437086093
1222,1973-09-01,psavert,13.1,0.721854304635761
1223,1973-10-01,psavert,14.4,0.80794701986755
1224,1973-11-01,psavert,14.4,0.80794701986755
1225,1973-12-01,psavert,14.8,0.8344370860927149
1226,1974-01-01,psavert,14.3,0.8013245033112579
1227,1974-02-01,psavert,14.2,0.794701986754967
1228,1974-03-01,psavert,13.4,0.741721854304636
1229,1974-04-01,psavert,13.1,0.721854304635761
1230,1974-05-01,psavert,12.8,0.7019867549668871
1231,1974-06-01,psavert,12.8,0.7019867549668871
1232,1974-07-01,psavert,12.8,0.7019867549668871
1233,1974-08-01,psavert,12.1,0.655629139072847
1234,1974-09-01,psavert,12.9,0.7086092715231791
1235,1974-10-01,psavert,13.4,0.741721854304636
1236,1974-11-01,psavert,13.8,0.7682119205298009
1237,1974-12-01,psavert,14.0,0.781456953642384
1238,1975-01-01,psavert,13.2,0.7284768211920529
1239,1975-02-01,psavert,12.5,0.682119205298013
1240,1975-03-01,psavert,12.7,0.6953642384105961
1241,1975-04-01,psavert,14.2,0.794701986754967
1242,1975-05-01,psavert,17.3,1.0
1243,1975-06-01,psavert,14.3,0.8013245033112579
1244,1975-07-01,psavert,12.6,0.6887417218543039
1245,1975-08-01,psavert,13.0,0.71523178807947
1246,1975-09-01,psavert,13.0,0.71523178807947
1247,1975-10-01,psavert,13.4,0.741721854304636
1248,1975-11-01,psavert,12.7,0.6953642384105961
1249,1975-12-01,psavert,12.0,0.649006622516556
1250,1976-01-01,psavert,11.7,0.629139072847682
1251,1976-02-01,psavert,12.3,0.668874172185431
1252,1976-03-01,psavert,12.2,0.662251655629139
1253,1976-04-01,psavert,11.7,0.629139072847682
1254,1976-05-01,psavert,12.3,0.668874172185431
1255,1976-06-01,psavert,11.4,0.6092715231788081
1256,1976-07-01,psavert,11.7,0.629139072847682
1257,1976-08-01,psavert,11.7,0.629139072847682
1258,1976-09-01,psavert,11.4,0.6092715231788081
1259,1976-10-01,psavert,11.1,0.5894039735099339
1260,1976-11-01,psavert,11.4,0.6092715231788081
1261,1976-12-01,psavert,10.6,0.556291390728477
1262,1977-01-01,psavert,10.6,0.556291390728477
1263,1977-02-01,psavert,9.3,0.4701986754966889
1264,1977-03-01,psavert,10.5,0.549668874172185
1265,1977-04-01,psavert,10.5,0.549668874172185
1266,1977-05-01,psavert,10.3,0.536423841059603
1267,1977-06-01,psavert,10.6,0.556291390728477
1268,1977-07-01,psavert,10.5,0.549668874172185
1269,1977-08-01,psavert,10.9,0.576158940397351
1270,1977-09-01,psavert,11.1,0.5894039735099339
1271,1977-10-01,psavert,11.0,0.582781456953642
1272,1977-11-01,psavert,11.2,0.596026490066225
1273,1977-12-01,psavert,11.4,0.6092715231788081
1274,1978-01-01,psavert,11.9,0.6423841059602651
1275,1978-02-01,psavert,11.1,0.5894039735099339
1276,1978-03-01,psavert,11.0,0.582781456953642
1277,1978-04-01,psavert,10.8,0.5695364238410601
1278,1978-05-01,psavert,10.3,0.536423841059603
1279,1978-06-01,psavert,10.0,0.516556291390728
1280,1978-07-01,psavert,10.9,0.576158940397351
1281,1978-08-01,psavert,10.5,0.549668874172185
1282,1978-09-01,psavert,10.6,0.556291390728477
1283,1978-10-01,psavert,10.7,0.562913907284768
1284,1978-11-01,psavert,10.5,0.549668874172185
1285,1978-12-01,psavert,10.4,0.543046357615894
1286,1979-01-01,psavert,11.1,0.5894039735099339
1287,1979-02-01,psavert,11.1,0.5894039735099339
1288,1979-03-01,psavert,11.2,0.596026490066225
1289,1979-04-01,psavert,11.0,0.582781456953642
1290,1979-05-01,psavert,10.3,0.536423841059603
1291,1979-06-01,psavert,9.9,0.509933774834437
1292,1979-07-01,psavert,10.6,0.556291390728477
1293,1979-08-01,psavert,9.7,0.496688741721854
1294,1979-09-01,psavert,9.4,0.47682119205298
1295,1979-10-01,psavert,9.7,0.496688741721854
1296,1979-11-01,psavert,9.7,0.496688741721854
1297,1979-12-01,psavert,10.1,0.52317880794702
1298,1980-01-01,psavert,9.9,0.509933774834437
1299,1980-02-01,psavert,10.1,0.52317880794702
1300,1980-03-01,psavert,10.2,0.5298013245033111
1301,1980-04-01,psavert,11.3,0.6026490066225171
1302,1980-05-01,psavert,11.4,0.6092715231788081
1303,1980-06-01,psavert,11.2,0.596026490066225
1304,1980-07-01,psavert,11.3,0.6026490066225171
1305,1980-08-01,psavert,11.3,0.6026490066225171
1306,1980-09-01,psavert,11.7,0.629139072847682
1307,1980-10-01,psavert,11.3,0.6026490066225171
1308,1980-11-01,psavert,11.6,0.6225165562913909
1309,1980-12-01,psavert,11.4,0.6092715231788081
1310,1981-01-01,psavert,10.9,0.576158940397351
1311,1981-02-01,psavert,10.8,0.5695364238410601
1312,1981-03-01,psavert,10.8,0.5695364238410601
1313,1981-04-01,psavert,10.9,0.576158940397351
1314,1981-05-01,psavert,11.0,0.582781456953642
1315,1981-06-01,psavert,10.8,0.5695364238410601
1316,1981-07-01,psavert,12.3,0.668874172185431
1317,1981-08-01,psavert,12.0,0.649006622516556
1318,1981-09-01,psavert,12.4,0.6754966887417221
1319,1981-10-01,psavert,13.0,0.71523178807947
1320,1981-11-01,psavert,13.2,0.7284768211920529
1321,1981-12-01,psavert,12.5,0.682119205298013
1322,1982-01-01,psavert,12.7,0.6953642384105961
1323,1982-02-01,psavert,12.1,0.655629139072847
1324,1982-03-01,psavert,12.2,0.662251655629139
1325,1982-04-01,psavert,12.9,0.7086092715231791
1326,1982-05-01,psavert,12.3,0.668874172185431
1327,1982-06-01,psavert,12.3,0.668874172185431
1328,1982-07-01,psavert,12.5,0.682119205298013
1329,1982-08-01,psavert,12.6,0.6887417218543039
1330,1982-09-01,psavert,11.8,0.635761589403974
1331,1982-10-01,psavert,11.3,0.6026490066225171
1332,1982-11-01,psavert,10.9,0.576158940397351
1333,1982-12-01,psavert,10.9,0.576158940397351
1334,1983-01-01,psavert,11.1,0.5894039735099339
1335,1983-02-01,psavert,11.1,0.5894039735099339
1336,1983-03-01,psavert,10.6,0.556291390728477
1337,1983-04-01,psavert,10.3,0.536423841059603
1338,1983-05-01,psavert,9.9,0.509933774834437
1339,1983-06-01,psavert,9.1,0.456953642384106
1340,1983-07-01,psavert,9.6,0.49006622516556303
1341,1983-08-01,psavert,9.2,0.46357615894039705
1342,1983-09-01,psavert,9.6,0.49006622516556303
1343,1983-10-01,psavert,9.7,0.496688741721854
1344,1983-11-01,psavert,10.3,0.536423841059603
1345,1983-12-01,psavert,10.1,0.52317880794702
1346,1984-01-01,psavert,10.0,0.516556291390728
1347,1984-02-01,psavert,11.7,0.629139072847682
1348,1984-03-01,psavert,11.5,0.615894039735099
1349,1984-04-01,psavert,11.5,0.615894039735099
1350,1984-05-01,psavert,11.1,0.5894039735099339
1351,1984-06-01,psavert,11.1,0.5894039735099339
1352,1984-07-01,psavert,11.6,0.6225165562913909
1353,1984-08-01,psavert,11.8,0.635761589403974
1354,1984-09-01,psavert,11.8,0.635761589403974
1355,1984-10-01,psavert,11.7,0.629139072847682
1356,1984-11-01,psavert,10.9,0.576158940397351
1357,1984-12-01,psavert,11.2,0.596026490066225
1358,1985-01-01,psavert,10.3,0.536423841059603
1359,1985-02-01,psavert,9.1,0.456953642384106
1360,1985-03-01,psavert,8.7,0.43046357615894
1361,1985-04-01,psavert,9.9,0.509933774834437
1362,1985-05-01,psavert,11.1,0.5894039735099339
1363,1985-06-01,psavert,9.6,0.49006622516556303
1364,1985-07-01,psavert,9.1,0.456953642384106
1365,1985-08-01,psavert,8.2,0.397350993377483
1366,1985-09-01,psavert,7.3,0.33774834437086104
1367,1985-10-01,psavert,9.1,0.456953642384106
1368,1985-11-01,psavert,9.0,0.45033112582781504
1369,1985-12-01,psavert,8.6,0.423841059602649
1370,1986-01-01,psavert,8.6,0.423841059602649
1371,1986-02-01,psavert,9.3,0.4701986754966889
1372,1986-03-01,psavert,9.9,0.509933774834437
1373,1986-04-01,psavert,9.7,0.496688741721854
1374,1986-05-01,psavert,9.3,0.4701986754966889
1375,1986-06-01,psavert,9.4,0.47682119205298
1376,1986-07-01,psavert,9.3,0.4701986754966889
1377,1986-08-01,psavert,9.0,0.45033112582781504
1378,1986-09-01,psavert,7.2,0.33112582781457
1379,1986-10-01,psavert,8.4,0.41059602649006605
1380,1986-11-01,psavert,8.8,0.4370860927152321
1381,1986-12-01,psavert,7.0,0.317880794701987
1382,1987-01-01,psavert,9.7,0.496688741721854
1383,1987-02-01,psavert,8.5,0.417218543046358
1384,1987-03-01,psavert,8.5,0.417218543046358
1385,1987-04-01,psavert,4.5,0.15231788079470202
1386,1987-05-01,psavert,8.2,0.397350993377483
1387,1987-06-01,psavert,7.7,0.364238410596026
1388,1987-07-01,psavert,7.5,0.350993377483444
1389,1987-08-01,psavert,7.2,0.33112582781457
1390,1987-09-01,psavert,7.6,0.357615894039735
1391,1987-10-01,psavert,8.3,0.403973509933775
1392,1987-11-01,psavert,8.5,0.417218543046358
1393,1987-12-01,psavert,8.7,0.43046357615894
1394,1988-01-01,psavert,8.1,0.390728476821192
1395,1988-02-01,psavert,8.6,0.423841059602649
1396,1988-03-01,psavert,8.2,0.397350993377483
1397,1988-04-01,psavert,8.8,0.4370860927152321
1398,1988-05-01,psavert,8.4,0.41059602649006605
1399,1988-06-01,psavert,8.4,0.41059602649006605
1400,1988-07-01,psavert,8.6,0.423841059602649
1401,1988-08-01,psavert,8.4,0.41059602649006605
1402,1988-09-01,psavert,8.9,0.443708609271523
1403,1988-10-01,psavert,8.6,0.423841059602649
1404,1988-11-01,psavert,8.4,0.41059602649006605
1405,1988-12-01,psavert,8.3,0.403973509933775
1406,1989-01-01,psavert,8.5,0.417218543046358
1407,1989-02-01,psavert,9.0,0.45033112582781504
1408,1989-03-01,psavert,9.5,0.483443708609271
1409,1989-04-01,psavert,8.4,0.41059602649006605
1410,1989-05-01,psavert,8.1,0.390728476821192
1411,1989-06-01,psavert,8.2,0.397350993377483
1412,1989-07-01,psavert,8.2,0.397350993377483
1413,1989-08-01,psavert,7.6,0.357615894039735
1414,1989-09-01,psavert,8.1,0.390728476821192
1415,1989-10-01,psavert,8.5,0.417218543046358
1416,1989-11-01,psavert,8.6,0.423841059602649
1417,1989-12-01,psavert,7.8,0.370860927152318
1418,1990-01-01,psavert,8.0,0.384105960264901
1419,1990-02-01,psavert,8.6,0.423841059602649
1420,1990-03-01,psavert,8.3,0.403973509933775
1421,1990-04-01,psavert,8.8,0.4370860927152321
1422,1990-05-01,psavert,8.7,0.43046357615894
1423,1990-06-01,psavert,8.6,0.423841059602649
1424,1990-07-01,psavert,8.7,0.43046357615894
1425,1990-08-01,psavert,8.1,0.390728476821192
1426,1990-09-01,psavert,8.1,0.390728476821192
1427,1990-10-01,psavert,7.8,0.370860927152318
1428,1990-11-01,psavert,7.9,0.37748344370860903
1429,1990-12-01,psavert,8.8,0.4370860927152321
1430,1991-01-01,psavert,9.3,0.4701986754966889
1431,1991-02-01,psavert,8.8,0.4370860927152321
1432,1991-03-01,psavert,8.0,0.384105960264901
1433,1991-04-01,psavert,8.6,0.423841059602649
1434,1991-05-01,psavert,8.4,0.41059602649006605
1435,1991-06-01,psavert,8.9,0.443708609271523
1436,1991-07-01,psavert,8.2,0.397350993377483
1437,1991-08-01,psavert,8.6,0.423841059602649
1438,1991-09-01,psavert,8.8,0.4370860927152321
1439,1991-10-01,psavert,9.3,0.4701986754966889
1440,1991-11-01,psavert,9.0,0.45033112582781504
1441,1991-12-01,psavert,9.7,0.496688741721854
1442,1992-01-01,psavert,9.4,0.47682119205298
1443,1992-02-01,psavert,9.8,0.503311258278146
1444,1992-03-01,psavert,9.7,0.496688741721854
1445,1992-04-01,psavert,9.9,0.509933774834437
1446,1992-05-01,psavert,9.9,0.509933774834437
1447,1992-06-01,psavert,10.1,0.52317880794702
1448,1992-07-01,psavert,9.6,0.49006622516556303
1449,1992-08-01,psavert,9.7,0.496688741721854
1450,1992-09-01,psavert,8.7,0.43046357615894
1451,1992-10-01,psavert,8.0,0.384105960264901
1452,1992-11-01,psavert,8.0,0.384105960264901
1453,1992-12-01,psavert,10.6,0.556291390728477
1454,1993-01-01,psavert,8.6,0.423841059602649
1455,1993-02-01,psavert,8.9,0.443708609271523
1456,1993-03-01,psavert,8.9,0.443708609271523
1457,1993-04-01,psavert,8.7,0.43046357615894
1458,1993-05-01,psavert,8.3,0.403973509933775
1459,1993-06-01,psavert,7.8,0.370860927152318
1460,1993-07-01,psavert,7.6,0.357615894039735
1461,1993-08-01,psavert,7.7,0.364238410596026
1462,1993-09-01,psavert,6.9,0.311258278145695
1463,1993-10-01,psavert,6.3,0.271523178807947
1464,1993-11-01,psavert,6.3,0.271523178807947
1465,1993-12-01,psavert,9.1,0.456953642384106
1466,1994-01-01,psavert,7.1,0.324503311258278
1467,1994-02-01,psavert,6.5,0.28476821192053003
1468,1994-03-01,psavert,6.8,0.30463576158940403
1469,1994-04-01,psavert,6.4,0.278145695364238
1470,1994-05-01,psavert,7.6,0.357615894039735
1471,1994-06-01,psavert,6.9,0.311258278145695
1472,1994-07-01,psavert,7.0,0.317880794701987
1473,1994-08-01,psavert,6.5,0.28476821192053003
1474,1994-09-01,psavert,6.8,0.30463576158940403
1475,1994-10-01,psavert,7.1,0.324503311258278
1476,1994-11-01,psavert,7.0,0.317880794701987
1477,1994-12-01,psavert,7.2,0.33112582781457
1478,1995-01-01,psavert,7.5,0.350993377483444
1479,1995-02-01,psavert,7.8,0.370860927152318
1480,1995-03-01,psavert,7.5,0.350993377483444
1481,1995-04-01,psavert,6.9,0.311258278145695
1482,1995-05-01,psavert,7.1,0.324503311258278
1483,1995-06-01,psavert,6.7,0.29801324503311305
1484,1995-07-01,psavert,7.1,0.324503311258278
1485,1995-08-01,psavert,6.7,0.29801324503311305
1486,1995-09-01,psavert,6.8,0.30463576158940403
1487,1995-10-01,psavert,7.1,0.324503311258278
1488,1995-11-01,psavert,6.6,0.291390728476821
1489,1995-12-01,psavert,6.1,0.258278145695364
1490,1996-01-01,psavert,6.7,0.29801324503311305
1491,1996-02-01,psavert,6.7,0.29801324503311305
1492,1996-03-01,psavert,6.6,0.291390728476821
1493,1996-04-01,psavert,5.7,0.23178807947019897
1494,1996-05-01,psavert,6.7,0.29801324503311305
1495,1996-06-01,psavert,7.1,0.324503311258278
1496,1996-07-01,psavert,6.7,0.29801324503311305
1497,1996-08-01,psavert,6.6,0.291390728476821
1498,1996-09-01,psavert,6.7,0.29801324503311305
1499,1996-10-01,psavert,6.4,0.278145695364238
1500,1996-11-01,psavert,6.4,0.278145695364238
1501,1996-12-01,psavert,6.4,0.278145695364238
1502,1997-01-01,psavert,6.2,0.26490066225165604
1503,1997-02-01,psavert,6.2,0.26490066225165604
1504,1997-03-01,psavert,6.4,0.278145695364238
1505,1997-04-01,psavert,6.5,0.28476821192053003
1506,1997-05-01,psavert,6.8,0.30463576158940403
1507,1997-06-01,psavert,6.6,0.291390728476821
1508,1997-07-01,psavert,6.1,0.258278145695364
1509,1997-08-01,psavert,6.0,0.251655629139073
1510,1997-09-01,psavert,6.2,0.26490066225165604
1511,1997-10-01,psavert,6.2,0.26490066225165604
1512,1997-11-01,psavert,6.4,0.278145695364238
1513,1997-12-01,psavert,6.4,0.278145695364238
1514,1998-01-01,psavert,7.4,0.34437086092715197
1515,1998-02-01,psavert,7.4,0.34437086092715197
1516,1998-03-01,psavert,7.5,0.350993377483444
1517,1998-04-01,psavert,7.2,0.33112582781457
1518,1998-05-01,psavert,6.9,0.311258278145695
1519,1998-06-01,psavert,6.8,0.30463576158940403
1520,1998-07-01,psavert,6.9,0.311258278145695
1521,1998-08-01,psavert,6.8,0.30463576158940403
1522,1998-09-01,psavert,6.4,0.278145695364238
1523,1998-10-01,psavert,6.2,0.26490066225165604
1524,1998-11-01,psavert,6.3,0.271523178807947
1525,1998-12-01,psavert,5.8,0.23841059602649
1526,1999-01-01,psavert,6.4,0.278145695364238
1527,1999-02-01,psavert,6.2,0.26490066225165604
1528,1999-03-01,psavert,5.9,0.24503311258278102
1529,1999-04-01,psavert,5.2,0.19867549668874201
1530,1999-05-01,psavert,4.9,0.17880794701986802
1531,1999-06-01,psavert,4.8,0.17218543046357598
1532,1999-07-01,psavert,4.8,0.17218543046357598
1533,1999-08-01,psavert,4.7,0.165562913907285
1534,1999-09-01,psavert,4.2,0.13245033112582802
1535,1999-10-01,psavert,4.6,0.158940397350993
1536,1999-11-01,psavert,4.8,0.17218543046357598
1537,1999-12-01,psavert,4.4,0.145695364238411
1538,2000-01-01,psavert,5.4,0.211920529801325
1539,2000-02-01,psavert,4.8,0.17218543046357598
1540,2000-03-01,psavert,4.5,0.15231788079470202
1541,2000-04-01,psavert,5.0,0.185430463576159
1542,2000-05-01,psavert,4.9,0.17880794701986802
1543,2000-06-01,psavert,4.9,0.17880794701986802
1544,2000-07-01,psavert,5.2,0.19867549668874201
1545,2000-08-01,psavert,5.2,0.19867549668874201
1546,2000-09-01,psavert,4.5,0.15231788079470202
1547,2000-10-01,psavert,4.6,0.158940397350993
1548,2000-11-01,psavert,4.5,0.15231788079470202
1549,2000-12-01,psavert,4.2,0.13245033112582802
1550,2001-01-01,psavert,4.8,0.17218543046357598
1551,2001-02-01,psavert,4.9,0.17880794701986802
1552,2001-03-01,psavert,5.3,0.20529801324503302
1553,2001-04-01,psavert,5.0,0.185430463576159
1554,2001-05-01,psavert,4.5,0.15231788079470202
1555,2001-06-01,psavert,4.5,0.15231788079470202
1556,2001-07-01,psavert,5.6,0.225165562913907
1557,2001-08-01,psavert,6.8,0.30463576158940403
1558,2001-09-01,psavert,7.0,0.317880794701987
1559,2001-10-01,psavert,3.4,0.0794701986754967
1560,2001-11-01,psavert,4.1,0.125827814569536
1561,2001-12-01,psavert,4.5,0.15231788079470202
1562,2002-01-01,psavert,6.1,0.258278145695364
1563,2002-02-01,psavert,5.8,0.23841059602649
1564,2002-03-01,psavert,5.9,0.24503311258278102
1565,2002-04-01,psavert,5.8,0.23841059602649
1566,2002-05-01,psavert,6.5,0.28476821192053003
1567,2002-06-01,psavert,6.4,0.278145695364238
1568,2002-07-01,psavert,5.5,0.21854304635761604
1569,2002-08-01,psavert,5.4,0.211920529801325
1570,2002-09-01,psavert,5.7,0.23178807947019897
1571,2002-10-01,psavert,5.7,0.23178807947019897
1572,2002-11-01,psavert,5.7,0.23178807947019897
1573,2002-12-01,psavert,5.5,0.21854304635761604
1574,2003-01-01,psavert,5.5,0.21854304635761604
1575,2003-02-01,psavert,5.6,0.225165562913907
1576,2003-03-01,psavert,5.3,0.20529801324503302
1577,2003-04-01,psavert,5.3,0.20529801324503302
1578,2003-05-01,psavert,5.8,0.23841059602649
1579,2003-06-01,psavert,5.6,0.225165562913907
1580,2003-07-01,psavert,6.3,0.271523178807947
1581,2003-08-01,psavert,6.0,0.251655629139073
1582,2003-09-01,psavert,5.2,0.19867549668874201
1583,2003-10-01,psavert,5.3,0.20529801324503302
1584,2003-11-01,psavert,5.4,0.211920529801325
1585,2003-12-01,psavert,5.4,0.211920529801325
1586,2004-01-01,psavert,5.0,0.185430463576159
1587,2004-02-01,psavert,5.0,0.185430463576159
1588,2004-03-01,psavert,4.9,0.17880794701986802
1589,2004-04-01,psavert,5.3,0.20529801324503302
1590,2004-05-01,psavert,5.3,0.20529801324503302
1591,2004-06-01,psavert,5.8,0.23841059602649
1592,2004-07-01,psavert,5.3,0.20529801324503302
1593,2004-08-01,psavert,5.2,0.19867549668874201
1594,2004-09-01,psavert,4.6,0.158940397350993
1595,2004-10-01,psavert,4.5,0.15231788079470202
1596,2004-11-01,psavert,4.1,0.125827814569536
1597,2004-12-01,psavert,6.9,0.311258278145695
1598,2005-01-01,psavert,3.7,0.0993377483443709
1599,2005-02-01,psavert,3.4,0.0794701986754967
1600,2005-03-01,psavert,3.6,0.0927152317880795
1601,2005-04-01,psavert,3.1,0.0596026490066225
1602,2005-05-01,psavert,3.5,0.0860927152317881
1603,2005-06-01,psavert,2.9,0.0463576158940397
1604,2005-07-01,psavert,2.2,0.0
1605,2005-08-01,psavert,2.7,0.0331125827814569
1606,2005-09-01,psavert,2.7,0.0331125827814569
1607,2005-10-01,psavert,3.1,0.0596026490066225
1608,2005-11-01,psavert,3.5,0.0860927152317881
1609,2005-12-01,psavert,3.7,0.0993377483443709
1610,2006-01-01,psavert,4.2,0.13245033112582802
1611,2006-02-01,psavert,4.2,0.13245033112582802
1612,2006-03-01,psavert,4.2,0.13245033112582802
1613,2006-04-01,psavert,4.0,0.119205298013245
1614,2006-05-01,psavert,3.8,0.10596026490066199
1615,2006-06-01,psavert,4.0,0.119205298013245
1616,2006-07-01,psavert,3.4,0.0794701986754967
1617,2006-08-01,psavert,3.6,0.0927152317880795
1618,2006-09-01,psavert,3.6,0.0927152317880795
1619,2006-10-01,psavert,3.6,0.0927152317880795
1620,2006-11-01,psavert,3.9,0.11258278145695401
1621,2006-12-01,psavert,3.7,0.0993377483443709
1622,2007-01-01,psavert,3.7,0.0993377483443709
1623,2007-02-01,psavert,4.1,0.125827814569536
