,id,date,time,name,size,type,price
25895,2015-011176,2015-07-06,12:53:16,calabrese,L,supreme,20.25
25896,2015-011177,2015-07-06,13:04:22,bbq_ckn,L,chicken,20.75
25897,2015-011177,2015-07-06,13:04:22,bbq_ckn,M,chicken,16.75
25898,2015-011178,2015-07-06,13:09:22,soppressata,M,supreme,16.5
25899,2015-011178,2015-07-06,13:09:22,cali_ckn,M,chicken,16.75
25900,2015-011178,2015-07-06,13:09:22,southw_ckn,M,chicken,16.75
25901,2015-011178,2015-07-06,13:09:22,soppressata,L,supreme,20.75
25902,2015-011178,2015-07-06,13:09:22,cali_ckn,M,chicken,16.75
25903,2015-011178,2015-07-06,13:09:22,ckn_pesto,S,chicken,12.75
25904,2015-011178,2015-07-06,13:09:22,spin_pesto,S,veggie,12.5
25905,2015-011178,2015-07-06,13:09:22,ital_cpcllo,M,classic,16.0
25906,2015-011179,2015-07-06,13:11:10,spinach_supr,M,supreme,16.5
25907,2015-011180,2015-07-06,13:13:32,thai_ckn,S,chicken,12.75
25908,2015-011181,2015-07-06,13:28:32,napolitana,M,classic,16.0
25909,2015-011181,2015-07-06,13:28:32,classic_dlx,M,classic,16.0
25910,2015-011181,2015-07-06,13:28:32,classic_dlx,S,classic,12.0
25911,2015-011181,2015-07-06,13:28:32,big_meat,S,classic,12.0
25912,2015-011182,2015-07-06,13:30:06,pepperoni,S,classic,9.75
25913,2015-011182,2015-07-06,13:30:06,southw_ckn,L,chicken,20.75
25914,2015-011182,2015-07-06,13:30:06,big_meat,S,classic,12.0
25915,2015-011182,2015-07-06,13:30:06,spicy_ital,L,supreme,20.75
25916,2015-011183,2015-07-06,13:51:10,mexicana,L,veggie,20.25
25917,2015-011183,2015-07-06,13:51:10,southw_ckn,M,chicken,16.75
25918,2015-011184,2015-07-06,13:54:13,green_garden,M,veggie,16.0
25919,2015-011185,2015-07-06,14:06:00,thai_ckn,L,chicken,20.75
25920,2015-011186,2015-07-06,14:07:02,soppressata,S,supreme,12.5
25921,2015-011187,2015-07-06,14:15:43,pep_msh_pep,S,classic,11.0
25922,2015-011187,2015-07-06,14:15:43,thai_ckn,M,chicken,16.75
25923,2015-011187,2015-07-06,14:15:43,soppressata,L,supreme,20.75
25924,2015-011188,2015-07-06,14:22:05,four_cheese,M,veggie,14.75
25925,2015-011188,2015-07-06,14:22:05,hawaiian,S,classic,10.5
25926,2015-011189,2015-07-06,14:41:55,bbq_ckn,L,chicken,20.75
25927,2015-011190,2015-07-06,15:03:34,ital_veggie,M,veggie,16.75
25928,2015-011190,2015-07-06,15:03:34,sicilian,M,supreme,16.25
25929,2015-011191,2015-07-06,15:35:46,sicilian,M,supreme,16.25
25930,2015-011191,2015-07-06,15:35:46,veggie_veg,S,veggie,12.0
25931,2015-011191,2015-07-06,15:35:46,prsc_argla,M,supreme,16.5
25932,2015-011192,2015-07-06,15:46:03,thai_ckn,S,chicken,12.75
25933,2015-011193,2015-07-06,16:23:19,peppr_salami,L,supreme,20.75
25934,2015-011194,2015-07-06,16:54:16,spicy_ital,L,supreme,20.75
25935,2015-011195,2015-07-06,17:20:47,ital_cpcllo,L,classic,20.5
25936,2015-011196,2015-07-06,17:30:10,mexicana,L,veggie,20.25
25937,2015-011197,2015-07-06,17:32:02,classic_dlx,S,classic,12.0
25938,2015-011197,2015-07-06,17:32:02,prsc_argla,M,supreme,16.5
25939,2015-011197,2015-07-06,17:32:02,calabrese,L,supreme,20.25
25940,2015-011198,2015-07-06,17:45:28,napolitana,M,classic,16.0
25941,2015-011198,2015-07-06,17:45:28,four_cheese,L,veggie,17.95
25942,2015-011198,2015-07-06,17:45:28,pepperoni,S,classic,9.75
25943,2015-011199,2015-07-06,17:47:39,ital_cpcllo,M,classic,16.0
25944,2015-011199,2015-07-06,17:47:39,bbq_ckn,S,chicken,12.75
25945,2015-011199,2015-07-06,17:47:39,classic_dlx,L,classic,20.5
25946,2015-011199,2015-07-06,17:47:39,ital_supr,L,supreme,20.75
25947,2015-011200,2015-07-06,17:48:19,hawaiian,M,classic,13.25
25948,2015-011200,2015-07-06,17:48:19,five_cheese,L,veggie,18.5
25949,2015-011201,2015-07-06,17:49:28,thai_ckn,L,chicken,20.75
25950,2015-011201,2015-07-06,17:49:28,veggie_veg,L,veggie,20.25
25951,2015-011202,2015-07-06,17:57:40,ital_supr,M,supreme,16.5
25952,2015-011203,2015-07-06,18:00:33,veggie_veg,S,veggie,12.0
25953,2015-011204,2015-07-06,18:04:34,ital_cpcllo,L,classic,20.5
25954,2015-011205,2015-07-06,18:07:13,peppr_salami,L,supreme,20.75
25955,2015-011205,2015-07-06,18:07:13,bbq_ckn,M,chicken,16.75
25956,2015-011206,2015-07-06,18:08:46,spin_pesto,L,veggie,20.75
25957,2015-011206,2015-07-06,18:08:46,pepperoni,S,classic,9.75
25958,2015-011206,2015-07-06,18:08:46,spin_pesto,L,veggie,20.75
25959,2015-011207,2015-07-06,18:18:11,bbq_ckn,S,chicken,12.75
25960,2015-011207,2015-07-06,18:18:11,hawaiian,S,classic,10.5
25961,2015-011207,2015-07-06,18:18:11,green_garden,S,veggie,12.0
25962,2015-011207,2015-07-06,18:18:11,bbq_ckn,L,chicken,20.75
25963,2015-011208,2015-07-06,18:25:45,mexicana,L,veggie,20.25
25964,2015-011208,2015-07-06,18:25:45,classic_dlx,L,classic,20.5
25965,2015-011209,2015-07-06,18:36:01,hawaiian,M,classic,13.25
25966,2015-011210,2015-07-06,18:40:51,five_cheese,L,veggie,18.5
25967,2015-011210,2015-07-06,18:40:51,ital_supr,M,supreme,16.5
25968,2015-011210,2015-07-06,18:40:51,hawaiian,M,classic,13.25
25969,2015-011210,2015-07-06,18:40:51,veggie_veg,M,veggie,16.0
25970,2015-011211,2015-07-06,18:47:42,ital_supr,M,supreme,16.5
25971,2015-011212,2015-07-06,18:56:03,mexicana,L,veggie,20.25
25972,2015-011212,2015-07-06,18:56:03,bbq_ckn,L,chicken,20.75
25973,2015-011213,2015-07-06,19:39:18,southw_ckn,L,chicken,20.75
25974,2015-011213,2015-07-06,19:39:18,big_meat,S,classic,12.0
25975,2015-011214,2015-07-06,19:47:41,calabrese,S,supreme,12.25
25976,2015-011215,2015-07-06,19:55:47,spin_pesto,M,veggie,16.5
25977,2015-011215,2015-07-06,19:55:47,spinach_supr,L,supreme,20.75
25978,2015-011215,2015-07-06,19:55:47,napolitana,M,classic,16.0
25979,2015-011216,2015-07-06,20:01:33,big_meat,S,classic,12.0
25980,2015-011217,2015-07-06,20:11:23,ital_cpcllo,S,classic,12.0
25981,2015-011217,2015-07-06,20:11:23,classic_dlx,M,classic,16.0
25982,2015-011218,2015-07-06,20:46:48,southw_ckn,L,chicken,20.75
25983,2015-011219,2015-07-06,20:51:51,five_cheese,L,veggie,18.5
25984,2015-011220,2015-07-06,21:05:51,spinach_fet,M,veggie,16.0
25985,2015-011221,2015-07-06,22:16:53,mexicana,M,veggie,16.0
25986,2015-011221,2015-07-06,22:16:53,prsc_argla,S,supreme,12.5
25987,2015-011221,2015-07-06,22:16:53,southw_ckn,L,chicken,20.75
25988,2015-011222,2015-07-07,11:25:31,spinach_fet,L,veggie,20.25
25989,2015-011222,2015-07-07,11:25:31,five_cheese,L,veggie,18.5
25990,2015-011223,2015-07-07,11:51:23,hawaiian,M,classic,13.25
25991,2015-011223,2015-07-07,11:51:23,thai_ckn,S,chicken,12.75
25992,2015-011223,2015-07-07,11:51:23,peppr_salami,L,supreme,20.75
25993,2015-011224,2015-07-07,11:54:47,ckn_alfredo,M,chicken,16.75
25994,2015-011224,2015-07-07,11:54:47,ckn_pesto,M,chicken,16.75
25995,2015-011224,2015-07-07,11:54:47,ital_cpcllo,M,classic,16.0
25996,2015-011225,2015-07-07,11:55:29,classic_dlx,M,classic,16.0
25997,2015-011225,2015-07-07,11:55:29,veggie_veg,M,veggie,16.0
25998,2015-011225,2015-07-07,11:55:29,southw_ckn,L,chicken,20.75
25999,2015-011226,2015-07-07,12:02:28,hawaiian,L,classic,16.5
26000,2015-011226,2015-07-07,12:02:28,hawaiian,L,classic,16.5
26001,2015-011227,2015-07-07,12:07:49,spicy_ital,M,supreme,16.5
26002,2015-011227,2015-07-07,12:07:49,thai_ckn,L,chicken,20.75
26003,2015-011227,2015-07-07,12:07:49,napolitana,L,classic,20.5
26004,2015-011228,2015-07-07,12:24:21,ital_cpcllo,L,classic,20.5
26005,2015-011228,2015-07-07,12:24:21,bbq_ckn,M,chicken,16.75
26006,2015-011228,2015-07-07,12:24:21,big_meat,S,classic,12.0
26007,2015-011228,2015-07-07,12:24:21,cali_ckn,L,chicken,20.75
26008,2015-011228,2015-07-07,12:24:21,veggie_veg,S,veggie,12.0
26009,2015-011229,2015-07-07,12:24:32,classic_dlx,M,classic,16.0
26010,2015-011230,2015-07-07,12:28:41,big_meat,S,classic,12.0
26011,2015-011230,2015-07-07,12:28:41,prsc_argla,L,supreme,20.75
26012,2015-011230,2015-07-07,12:28:41,southw_ckn,L,chicken,20.75
26013,2015-011230,2015-07-07,12:28:41,ital_cpcllo,M,classic,16.0
26014,2015-011231,2015-07-07,12:36:02,napolitana,L,classic,20.5
26015,2015-011232,2015-07-07,12:37:50,southw_ckn,M,chicken,16.75
26016,2015-011233,2015-07-07,13:00:19,mediterraneo,L,veggie,20.25
26017,2015-011233,2015-07-07,13:00:19,ckn_pesto,M,chicken,16.75
26018,2015-011233,2015-07-07,13:00:19,five_cheese,L,veggie,18.5
26019,2015-011233,2015-07-07,13:00:19,bbq_ckn,L,chicken,20.75
26020,2015-011234,2015-07-07,13:11:54,five_cheese,L,veggie,18.5
26021,2015-011234,2015-07-07,13:11:54,thai_ckn,M,chicken,16.75
26022,2015-011234,2015-07-07,13:11:54,thai_ckn,L,chicken,20.75
26023,2015-011234,2015-07-07,13:11:54,ckn_alfredo,L,chicken,20.75
26024,2015-011234,2015-07-07,13:11:54,mexicana,L,veggie,20.25
26025,2015-011234,2015-07-07,13:11:54,thai_ckn,L,chicken,20.75
26026,2015-011235,2015-07-07,13:15:15,peppr_salami,L,supreme,20.75
26027,2015-011235,2015-07-07,13:15:15,prsc_argla,S,supreme,12.5
26028,2015-011235,2015-07-07,13:15:15,cali_ckn,S,chicken,12.75
26029,2015-011235,2015-07-07,13:15:15,napolitana,S,classic,12.0
26030,2015-011235,2015-07-07,13:15:15,spicy_ital,S,supreme,12.5
26031,2015-011235,2015-07-07,13:15:15,five_cheese,L,veggie,18.5
26032,2015-011235,2015-07-07,13:15:15,southw_ckn,S,chicken,12.75
26033,2015-011235,2015-07-07,13:15:15,napolitana,L,classic,20.5
26034,2015-011235,2015-07-07,13:15:15,mexicana,L,veggie,20.25
26035,2015-011235,2015-07-07,13:15:15,pepperoni,M,classic,12.5
26036,2015-011235,2015-07-07,13:15:15,green_garden,L,veggie,20.25
26037,2015-011235,2015-07-07,13:15:15,the_greek,XL,classic,25.5
26038,2015-011235,2015-07-07,13:15:15,five_cheese,L,veggie,18.5
26039,2015-011236,2015-07-07,13:15:45,thai_ckn,L,chicken,20.75
26040,2015-011236,2015-07-07,13:15:45,ckn_pesto,S,chicken,12.75
26041,2015-011236,2015-07-07,13:15:45,soppressata,M,supreme,16.5
26042,2015-011236,2015-07-07,13:15:45,pepperoni,L,classic,15.25
26043,2015-011237,2015-07-07,13:24:47,prsc_argla,S,supreme,12.5
26044,2015-011237,2015-07-07,13:24:47,prsc_argla,M,supreme,16.5
26045,2015-011238,2015-07-07,15:22:39,spicy_ital,M,supreme,16.5
26046,2015-011238,2015-07-07,15:22:39,classic_dlx,L,classic,20.5
26047,2015-011238,2015-07-07,15:22:39,cali_ckn,L,chicken,20.75
26048,2015-011239,2015-07-07,15:25:57,four_cheese,M,veggie,14.75
26049,2015-011239,2015-07-07,15:25:57,ital_cpcllo,L,classic,20.5
26050,2015-011240,2015-07-07,15:54:43,mediterraneo,M,veggie,16.0
26051,2015-011240,2015-07-07,15:54:43,ckn_alfredo,S,chicken,12.75
26052,2015-011240,2015-07-07,15:54:43,mexicana,L,veggie,20.25
26053,2015-011240,2015-07-07,15:54:43,mexicana,M,veggie,16.0
26054,2015-011241,2015-07-07,15:57:17,sicilian,L,supreme,20.25
26055,2015-011241,2015-07-07,15:57:17,big_meat,S,classic,12.0
26056,2015-011241,2015-07-07,15:57:17,southw_ckn,M,chicken,16.75
26057,2015-011241,2015-07-07,15:57:17,big_meat,S,classic,12.0
26058,2015-011242,2015-07-07,15:58:08,southw_ckn,L,chicken,20.75
26059,2015-011242,2015-07-07,15:58:08,spicy_ital,L,supreme,20.75
26060,2015-011243,2015-07-07,16:14:10,prsc_argla,M,supreme,16.5
26061,2015-011243,2015-07-07,16:14:10,four_cheese,L,veggie,17.95
26062,2015-011243,2015-07-07,16:14:10,ital_supr,M,supreme,16.5
26063,2015-011244,2015-07-07,16:35:24,sicilian,S,supreme,12.25
26064,2015-011244,2015-07-07,16:35:24,green_garden,S,veggie,12.0
26065,2015-011244,2015-07-07,16:35:24,spicy_ital,S,supreme,12.5
26066,2015-011244,2015-07-07,16:35:24,napolitana,L,classic,20.5
26067,2015-011245,2015-07-07,16:41:56,hawaiian,S,classic,10.5
26068,2015-011245,2015-07-07,16:41:56,mediterraneo,S,veggie,12.0
26069,2015-011245,2015-07-07,16:41:56,hawaiian,S,classic,10.5
26070,2015-011245,2015-07-07,16:41:56,spicy_ital,L,supreme,20.75
26071,2015-011246,2015-07-07,17:05:58,hawaiian,S,classic,10.5
26072,2015-011246,2015-07-07,17:05:58,thai_ckn,L,chicken,20.75
26073,2015-011247,2015-07-07,17:06:40,sicilian,S,supreme,12.25
26074,2015-011248,2015-07-07,17:18:15,thai_ckn,M,chicken,16.75
26075,2015-011249,2015-07-07,17:26:26,the_greek,XL,classic,25.5
26076,2015-011249,2015-07-07,17:26:26,ckn_alfredo,S,chicken,12.75
26077,2015-011250,2015-07-07,17:33:05,mexicana,L,veggie,20.25
26078,2015-011250,2015-07-07,17:33:05,cali_ckn,M,chicken,16.75
26079,2015-011251,2015-07-07,17:34:01,pep_msh_pep,S,classic,11.0
26080,2015-011251,2015-07-07,17:34:01,bbq_ckn,S,chicken,12.75
26081,2015-011251,2015-07-07,17:34:01,mexicana,L,veggie,20.25
26082,2015-011252,2015-07-07,17:40:41,veggie_veg,L,veggie,20.25
26083,2015-011252,2015-07-07,17:40:41,big_meat,S,classic,12.0
26084,2015-011252,2015-07-07,17:40:41,thai_ckn,S,chicken,12.75
26085,2015-011252,2015-07-07,17:40:41,spicy_ital,M,supreme,16.5
26086,2015-011253,2015-07-07,17:48:24,spinach_fet,M,veggie,16.0
26087,2015-011253,2015-07-07,17:48:24,prsc_argla,L,supreme,20.75
26088,2015-011254,2015-07-07,17:52:46,prsc_argla,M,supreme,16.5
26089,2015-011254,2015-07-07,17:52:46,the_greek,L,classic,20.5
26090,2015-011255,2015-07-07,17:56:25,pep_msh_pep,L,classic,17.5
26091,2015-011255,2015-07-07,17:56:25,hawaiian,L,classic,16.5
26092,2015-011256,2015-07-07,17:58:58,ital_veggie,L,veggie,21.0
26093,2015-011257,2015-07-07,18:00:41,spicy_ital,S,supreme,12.5
26094,2015-011257,2015-07-07,18:00:41,ckn_alfredo,M,chicken,16.75
26095,2015-011257,2015-07-07,18:00:41,prsc_argla,M,supreme,16.5
26096,2015-011257,2015-07-07,18:00:41,ital_supr,S,supreme,12.5
26097,2015-011258,2015-07-07,18:19:31,hawaiian,M,classic,13.25
26098,2015-011259,2015-07-07,18:36:35,classic_dlx,M,classic,16.0
26099,2015-011259,2015-07-07,18:36:35,five_cheese,L,veggie,18.5
26100,2015-011260,2015-07-07,18:46:00,soppressata,L,supreme,20.75
26101,2015-011261,2015-07-07,18:49:36,big_meat,S,classic,12.0
26102,2015-011261,2015-07-07,18:49:36,spin_pesto,L,veggie,20.75
26103,2015-011261,2015-07-07,18:49:36,green_garden,S,veggie,12.0
26104,2015-011261,2015-07-07,18:49:36,four_cheese,L,veggie,17.95
26105,2015-011262,2015-07-07,18:58:12,veggie_veg,S,veggie,12.0
26106,2015-011262,2015-07-07,18:58:12,veggie_veg,S,veggie,12.0
26107,2015-011263,2015-07-07,19:22:13,spinach_fet,L,veggie,20.25
26108,2015-011264,2015-07-07,19:47:02,spinach_supr,L,supreme,20.75
26109,2015-011264,2015-07-07,19:47:02,ital_cpcllo,M,classic,16.0
26110,2015-011265,2015-07-07,19:49:28,big_meat,S,classic,12.0
26111,2015-011265,2015-07-07,19:49:28,ital_supr,M,supreme,16.5
26112,2015-011265,2015-07-07,19:49:28,pepperoni,S,classic,9.75
26113,2015-011265,2015-07-07,19:49:28,calabrese,L,supreme,20.25
26114,2015-011266,2015-07-07,19:52:53,calabrese,M,supreme,16.25
26115,2015-011266,2015-07-07,19:52:53,classic_dlx,L,classic,20.5
26116,2015-011266,2015-07-07,19:52:53,bbq_ckn,L,chicken,20.75
26117,2015-011266,2015-07-07,19:52:53,pep_msh_pep,S,classic,11.0
26118,2015-011267,2015-07-07,20:03:12,southw_ckn,L,chicken,20.75
26119,2015-011268,2015-07-07,20:22:37,the_greek,S,classic,12.0
26120,2015-011269,2015-07-07,20:23:23,napolitana,M,classic,16.0
26121,2015-011269,2015-07-07,20:23:23,pepperoni,L,classic,15.25
26122,2015-011269,2015-07-07,20:23:23,ital_cpcllo,L,classic,20.5
26123,2015-011270,2015-07-07,20:23:31,pepperoni,S,classic,9.75
26124,2015-011270,2015-07-07,20:23:31,classic_dlx,S,classic,12.0
26125,2015-011270,2015-07-07,20:23:31,spicy_ital,L,supreme,20.75
26126,2015-011271,2015-07-07,20:36:55,peppr_salami,L,supreme,20.75
26127,2015-011272,2015-07-07,21:55:31,ckn_alfredo,S,chicken,12.75
26128,2015-011273,2015-07-07,22:01:40,thai_ckn,S,chicken,12.75
26129,2015-011274,2015-07-07,22:49:32,soppressata,L,supreme,20.75
26130,2015-011275,2015-07-08,11:21:06,mexicana,L,veggie,20.25
26131,2015-011276,2015-07-08,11:30:03,pepperoni,S,classic,9.75
26132,2015-011276,2015-07-08,11:30:03,pep_msh_pep,L,classic,17.5
26133,2015-011276,2015-07-08,11:30:03,sicilian,L,supreme,20.25
26134,2015-011277,2015-07-08,11:31:22,pepperoni,M,classic,12.5
26135,2015-011277,2015-07-08,11:31:22,ital_supr,M,supreme,16.5
26136,2015-011278,2015-07-08,11:40:20,spinach_fet,L,veggie,20.25
26137,2015-011279,2015-07-08,11:42:19,ital_veggie,M,veggie,16.75
26138,2015-011280,2015-07-08,11:47:42,ital_cpcllo,S,classic,12.0
26139,2015-011280,2015-07-08,11:47:42,hawaiian,M,classic,13.25
26140,2015-011280,2015-07-08,11:47:42,big_meat,S,classic,12.0
26141,2015-011281,2015-07-08,11:53:27,peppr_salami,M,supreme,16.5
26142,2015-011281,2015-07-08,11:53:27,spin_pesto,S,veggie,12.5
26143,2015-011281,2015-07-08,11:53:27,mexicana,M,veggie,16.0
26144,2015-011282,2015-07-08,11:57:58,ital_supr,L,supreme,20.75
26145,2015-011283,2015-07-08,12:00:51,cali_ckn,M,chicken,16.75
26146,2015-011284,2015-07-08,12:03:13,southw_ckn,L,chicken,20.75
26147,2015-011284,2015-07-08,12:03:13,soppressata,L,supreme,20.75
26148,2015-011284,2015-07-08,12:03:13,soppressata,L,supreme,20.75
26149,2015-011285,2015-07-08,12:07:10,pepperoni,L,classic,15.25
26150,2015-011285,2015-07-08,12:07:10,brie_carre,S,supreme,23.65
26151,2015-011285,2015-07-08,12:07:10,pep_msh_pep,M,classic,14.5
26152,2015-011286,2015-07-08,12:09:10,prsc_argla,M,supreme,16.5
26153,2015-011287,2015-07-08,12:14:13,ital_supr,M,supreme,16.5
26154,2015-011288,2015-07-08,12:16:18,peppr_salami,L,supreme,20.75
26155,2015-011288,2015-07-08,12:16:18,four_cheese,M,veggie,14.75
26156,2015-011289,2015-07-08,12:21:02,calabrese,L,supreme,20.25
26157,2015-011289,2015-07-08,12:21:02,thai_ckn,L,chicken,20.75
26158,2015-011290,2015-07-08,12:30:39,peppr_salami,M,supreme,16.5
26159,2015-011290,2015-07-08,12:30:39,big_meat,S,classic,12.0
26160,2015-011291,2015-07-08,12:44:24,pepperoni,L,classic,15.25
26161,2015-011291,2015-07-08,12:44:24,ckn_pesto,M,chicken,16.75
26162,2015-011291,2015-07-08,12:44:24,hawaiian,S,classic,10.5
26163,2015-011291,2015-07-08,12:44:24,southw_ckn,L,chicken,20.75
26164,2015-011292,2015-07-08,12:47:09,thai_ckn,L,chicken,20.75
26165,2015-011292,2015-07-08,12:47:09,mediterraneo,S,veggie,12.0
26166,2015-011293,2015-07-08,12:54:45,pepperoni,S,classic,9.75
26167,2015-011293,2015-07-08,12:54:45,five_cheese,L,veggie,18.5
26168,2015-011294,2015-07-08,13:02:48,green_garden,M,veggie,16.0
26169,2015-011294,2015-07-08,13:02:48,peppr_salami,S,supreme,12.5
26170,2015-011295,2015-07-08,13:12:23,five_cheese,L,veggie,18.5
26171,2015-011295,2015-07-08,13:12:23,napolitana,L,classic,20.5
26172,2015-011295,2015-07-08,13:12:23,calabrese,M,supreme,16.25
26173,2015-011295,2015-07-08,13:12:23,four_cheese,M,veggie,14.75
26174,2015-011295,2015-07-08,13:12:23,spicy_ital,S,supreme,12.5
26175,2015-011295,2015-07-08,13:12:23,four_cheese,M,veggie,14.75
26176,2015-011295,2015-07-08,13:12:23,ckn_pesto,S,chicken,12.75
26177,2015-011296,2015-07-08,13:12:39,brie_carre,S,supreme,23.65
26178,2015-011296,2015-07-08,13:12:39,green_garden,S,veggie,12.0
26179,2015-011296,2015-07-08,13:12:39,spinach_fet,S,veggie,12.0
26180,2015-011297,2015-07-08,13:18:08,spicy_ital,M,supreme,16.5
26181,2015-011298,2015-07-08,13:48:58,the_greek,M,classic,16.0
26182,2015-011299,2015-07-08,14:08:21,ckn_pesto,S,chicken,12.75
26183,2015-011299,2015-07-08,14:08:21,cali_ckn,M,chicken,16.75
26184,2015-011299,2015-07-08,14:08:21,peppr_salami,L,supreme,20.75
26185,2015-011299,2015-07-08,14:08:21,cali_ckn,M,chicken,16.75
26186,2015-011299,2015-07-08,14:08:21,green_garden,M,veggie,16.0
26187,2015-011299,2015-07-08,14:08:21,peppr_salami,M,supreme,16.5
26188,2015-011299,2015-07-08,14:08:21,pepperoni,S,classic,9.75
26189,2015-011299,2015-07-08,14:08:21,prsc_argla,L,supreme,20.75
26190,2015-011299,2015-07-08,14:08:21,pep_msh_pep,S,classic,11.0
26191,2015-011300,2015-07-08,14:12:04,pep_msh_pep,M,classic,14.5
26192,2015-011300,2015-07-08,14:12:04,mediterraneo,L,veggie,20.25
26193,2015-011301,2015-07-08,14:16:09,thai_ckn,M,chicken,16.75
26194,2015-011302,2015-07-08,14:23:49,four_cheese,M,veggie,14.75
26195,2015-011303,2015-07-08,14:36:05,four_cheese,L,veggie,17.95
26196,2015-011303,2015-07-08,14:36:05,ital_supr,M,supreme,16.5
26197,2015-011304,2015-07-08,14:37:51,spicy_ital,L,supreme,20.75
26198,2015-011305,2015-07-08,14:38:29,bbq_ckn,M,chicken,16.75
26199,2015-011306,2015-07-08,14:56:16,ital_supr,M,supreme,16.5
26200,2015-011306,2015-07-08,14:56:16,cali_ckn,S,chicken,12.75
26201,2015-011306,2015-07-08,14:56:16,calabrese,M,supreme,16.25
26202,2015-011306,2015-07-08,14:56:16,ital_supr,L,supreme,20.75
26203,2015-011307,2015-07-08,15:06:30,veggie_veg,L,veggie,20.25
26204,2015-011308,2015-07-08,15:17:28,ital_supr,M,supreme,16.5
26205,2015-011308,2015-07-08,15:17:28,mexicana,L,veggie,20.25
26206,2015-011309,2015-07-08,15:22:26,the_greek,L,classic,20.5
26207,2015-011310,2015-07-08,15:34:17,soppressata,M,supreme,16.5
26208,2015-011311,2015-07-08,16:02:26,ital_cpcllo,L,classic,20.5
26209,2015-011311,2015-07-08,16:02:26,the_greek,XL,classic,25.5
26210,2015-011311,2015-07-08,16:02:26,ital_cpcllo,M,classic,16.0
26211,2015-011312,2015-07-08,16:45:45,bbq_ckn,L,chicken,20.75
26212,2015-011312,2015-07-08,16:45:45,spinach_fet,M,veggie,16.0
26213,2015-011313,2015-07-08,16:57:03,ckn_pesto,L,chicken,20.75
26214,2015-011314,2015-07-08,17:12:31,ital_supr,M,supreme,16.5
26215,2015-011315,2015-07-08,17:20:39,five_cheese,L,veggie,18.5
26216,2015-011316,2015-07-08,17:25:38,ital_cpcllo,S,classic,12.0
26217,2015-011317,2015-07-08,17:32:28,prsc_argla,M,supreme,16.5
26218,2015-011317,2015-07-08,17:32:28,peppr_salami,L,supreme,20.75
26219,2015-011318,2015-07-08,17:46:05,bbq_ckn,L,chicken,20.75
26220,2015-011318,2015-07-08,17:46:05,napolitana,S,classic,12.0
26221,2015-011319,2015-07-08,17:48:43,ckn_pesto,M,chicken,16.75
26222,2015-011319,2015-07-08,17:48:43,five_cheese,L,veggie,18.5
26223,2015-011319,2015-07-08,17:48:43,spinach_fet,L,veggie,20.25
26224,2015-011319,2015-07-08,17:48:43,spicy_ital,L,supreme,20.75
26225,2015-011320,2015-07-08,18:04:21,hawaiian,L,classic,16.5
26226,2015-011320,2015-07-08,18:04:21,bbq_ckn,M,chicken,16.75
26227,2015-011321,2015-07-08,18:27:26,southw_ckn,L,chicken,20.75
26228,2015-011322,2015-07-08,18:30:12,veggie_veg,L,veggie,20.25
26229,2015-011322,2015-07-08,18:30:12,five_cheese,L,veggie,18.5
26230,2015-011323,2015-07-08,18:35:18,southw_ckn,S,chicken,12.75
26231,2015-011323,2015-07-08,18:35:18,prsc_argla,L,supreme,20.75
26232,2015-011323,2015-07-08,18:35:18,ital_supr,M,supreme,16.5
26233,2015-011323,2015-07-08,18:35:18,green_garden,S,veggie,12.0
26234,2015-011324,2015-07-08,18:40:06,classic_dlx,S,classic,12.0
26235,2015-011324,2015-07-08,18:40:06,napolitana,L,classic,20.5
26236,2015-011324,2015-07-08,18:40:06,pepperoni,S,classic,9.75
26237,2015-011325,2015-07-08,18:53:55,classic_dlx,L,classic,20.5
26238,2015-011326,2015-07-08,19:04:38,ckn_pesto,M,chicken,16.75
26239,2015-011326,2015-07-08,19:04:38,bbq_ckn,L,chicken,20.75
26240,2015-011326,2015-07-08,19:04:38,southw_ckn,M,chicken,16.75
26241,2015-011327,2015-07-08,19:09:57,the_greek,S,classic,12.0
26242,2015-011327,2015-07-08,19:09:57,southw_ckn,M,chicken,16.75
26243,2015-011327,2015-07-08,19:09:57,spinach_fet,S,veggie,12.0
26244,2015-011328,2015-07-08,19:19:09,five_cheese,L,veggie,18.5
26245,2015-011328,2015-07-08,19:19:09,thai_ckn,L,chicken,20.75
26246,2015-011329,2015-07-08,19:21:35,brie_carre,S,supreme,23.65
26247,2015-011330,2015-07-08,19:36:02,brie_carre,S,supreme,23.65
26248,2015-011330,2015-07-08,19:36:02,bbq_ckn,M,chicken,16.75
26249,2015-011331,2015-07-08,19:42:11,pep_msh_pep,S,classic,11.0
26250,2015-011331,2015-07-08,19:42:11,spicy_ital,L,supreme,20.75
26251,2015-011332,2015-07-08,19:51:23,soppressata,L,supreme,20.75
26252,2015-011333,2015-07-08,20:12:29,spinach_fet,M,veggie,16.0
26253,2015-011333,2015-07-08,20:12:29,southw_ckn,M,chicken,16.75
26254,2015-011333,2015-07-08,20:12:29,bbq_ckn,M,chicken,16.75
26255,2015-011333,2015-07-08,20:12:29,green_garden,M,veggie,16.0
26256,2015-011334,2015-07-08,20:20:00,pepperoni,L,classic,15.25
26257,2015-011335,2015-07-08,20:59:13,prsc_argla,M,supreme,16.5
26258,2015-011336,2015-07-08,21:00:10,classic_dlx,L,classic,20.5
26259,2015-011336,2015-07-08,21:00:10,five_cheese,L,veggie,18.5
