,date,day,dm,ddm,bp,cd,dy,sf
634,820707,wednesday,0.3995,0.000751220769021,1.716,0.7766,0.0038659999999999996,0.4672
635,820708,thursday,0.4,0.0012507819016500002,1.7185,0.7765,0.0039030000000000002,0.4699
636,820709,friday,0.4019,0.00473875434717,1.724,0.7861,0.003912,0.473
637,820712,monday,0.4033,0.0034774004241699998,1.733,0.7876,0.003914,0.4739
638,820713,tuesday,0.4016,-0.0042241335018,1.7285,0.7874,0.0038950000000000005,0.4714
639,820714,wednesday,0.4008,-0.00199401860686,1.723,0.7877,0.0039049999999999996,0.4699
640,820715,thursday,0.4006,-0.000499126538937,1.7169999999999999,0.7908,0.003901,0.4701
641,820716,friday,0.4069,0.0156040317759,1.745,0.7933,0.003954999999999999,0.4801
642,820719,monday,0.4042,-0.00665765003812,1.736,0.7949,0.003912,0.4752
643,820720,tuesday,0.4083,0.010092393356,1.7435,0.7965,0.0039369999999999995,0.4803
644,820721,wednesday,0.4096,0.00317887539977,1.7465,0.7952,0.003953,0.4823
645,820722,thursday,0.4124,0.0068126784175100005,1.749,0.7952,0.0039759999999999995,0.4866
646,820723,friday,0.4177,0.0127697193603,1.767,0.7942,0.004014,0.4957
647,820726,monday,0.4133,-0.0105897499854,1.7585,0.7915,0.003966,0.4906
648,820727,tuesday,0.4117,-0.0038787927418299996,1.7530000000000001,0.7942,0.0039570000000000004,0.488
649,820728,wednesday,0.4051,-0.0161609785672,1.736,0.7908,0.003892,0.4777
650,820729,thursday,0.4051,0.0,1.7315,0.794,0.003886,0.475
651,820730,friday,0.4061,0.00246548448361,1.74,0.7977,0.003878,0.4767
652,820802,monday,0.41200000000000003,0.014423914657299999,1.757,0.8016,0.003907,0.4849
653,820803,tuesday,0.4076,-0.010737048001000001,1.7395,0.7979999999999999,0.0038729999999999997,0.4793
654,820804,wednesday,0.4045,-0.00763456485002,1.732,0.8008,0.003854,0.4755
655,820805,thursday,0.4016,-0.00719516812103,1.716,0.8012,0.0038439999999999998,0.4714
656,820806,friday,0.39799999999999996,-0.00900456309308,1.7045,0.7982,0.003827,0.4659
657,820809,monday,0.3994,0.00351141569728,1.7075,0.7993,0.003824,0.4679
658,820810,tuesday,0.3969,-0.0062790611927,1.7,0.7978,0.003796,0.4655
659,820811,wednesday,0.396,-0.00227014853454,1.6969999999999998,0.7962,0.003795,0.4638
660,820812,thursday,0.3998,0.00955021081182,1.7069999999999999,0.7971,0.00381,0.4655
661,820813,friday,0.3985,-0.00325692383603,1.703,0.799,0.003805,0.4655
662,820816,monday,0.3971,-0.0035193600930600003,1.704,0.8019,0.003785,0.4623
663,820817,tuesday,0.4008,0.00927441163345,1.715,0.8085,0.0037979999999999997,0.4672
664,820818,wednesday,0.4003,-0.0012482837721300001,1.719,0.8034,0.003832,0.4721
665,820819,thursday,0.4065,0.015369662989299999,1.7395,0.8086,0.0038979999999999996,0.4778
666,820820,friday,0.4079,0.00343811733565,1.7365,0.8091,0.003932,0.4833
667,820823,monday,0.4091,0.0029375786118400003,1.749,0.8072,0.003933,0.4842
668,820824,tuesday,0.4132,0.00997211231013,1.7695,0.8109999999999999,0.003966,0.4897
669,820825,wednesday,0.4107,-0.006068716282970001,1.757,0.8101,0.003958,0.4859
670,820826,thursday,0.4083,-0.00586082263698,1.75,0.8093,0.003922999999999999,0.4812
671,820827,friday,0.4035,-0.0118257106155,1.7280000000000002,0.8063,0.003871,0.4739
672,820830,monday,0.39799999999999996,-0.0137244824256,1.7075,0.8074,0.003829,0.4662
673,820831,tuesday,0.4006,0.0065114179472799995,1.715,0.8068,0.003843,0.47
674,820901,wednesday,0.4032,0.006469293525439999,1.723,0.8078,0.0038659999999999996,0.4725
675,820902,thursday,0.4061,0.00716671793509,1.7435,0.8102,0.00391,0.4782
676,820903,friday,0.4036,-0.006175146212799999,1.7275,0.8056,0.003875,0.4768
677,820907,tuesday,0.4032,-0.000991571722295,1.725,0.8078,0.003875,0.4725
678,820908,wednesday,0.4022,-0.00248323941861,1.7235,0.812,0.0038619999999999995,0.4712
679,820909,thursday,0.4008,-0.0034869275679,1.7209999999999999,0.8109999999999999,0.0038469999999999997,0.4699
680,820910,friday,0.3984,-0.00600602406021,1.7080000000000002,0.8078,0.0038020000000000003,0.4664
681,820913,monday,0.3985,0.00025097251982700004,1.71,0.8106,0.003793,0.4671
682,820914,tuesday,0.3976,-0.0022610234478499997,1.706,0.8103,0.003793,0.4651
683,820915,wednesday,0.3969,-0.0017621149934,1.703,0.8102,0.003785,0.4649
684,820916,thursday,0.3995,0.00652940541731,1.7115,0.8108,0.0038090000000000003,0.4705
685,820917,friday,0.4001,0.00150075065686,1.71,0.8114,0.0038020000000000003,0.4694
686,820920,monday,0.3996,-0.00125046908879,1.709,0.8126,0.003782,0.4681
687,820921,tuesday,0.4,0.00100050033358,1.7115,0.8153,0.003775,0.4672
688,820922,wednesday,0.4,0.0,1.716,0.8145,0.0038,0.467
689,820923,thursday,0.3979,-0.0052638296751,1.7065,0.8114,0.0037670000000000004,0.4639
690,820924,friday,0.3984,0.00125580827756,1.7105,0.8109999999999999,0.0037549999999999997,0.4638
691,820927,monday,0.3949,-0.00882395741784,1.7,0.8088,0.003715,0.4606
692,820928,tuesday,0.3959,0.0025290858194800003,1.7015,0.8105,0.0037229999999999997,0.4621
693,820929,wednesday,0.3951,-0.00202275669474,1.696,0.8106,0.003713,0.4601
694,820930,thursday,0.3958,0.00177013575112,1.6955,0.8082,0.0037229999999999997,0.4608
695,821001,friday,0.3947,-0.0027830504996599996,1.69,0.8093,0.003703,0.4581
696,821004,monday,0.3907,-0.010185980607799999,1.6815,0.8072,0.0036490000000000003,0.4539
697,821005,tuesday,0.39299999999999996,0.00586960980824,1.6935,0.8083,0.003654,0.4562
698,821006,wednesday,0.3906,-0.00612559342668,1.6855,0.8062,0.003628,0.4541
699,821007,thursday,0.3981,0.0190192115637,1.7135,0.8116,0.0037409999999999995,0.4662
700,821008,friday,0.3975,-0.00150829591188,1.71,0.8128,0.003752,0.4651
701,821012,tuesday,0.3996,0.005269112680010001,1.7125,0.8159,0.0037719999999999997,0.4688
702,821013,wednesday,0.3992,-0.00100150233709,1.713,0.8162,0.0037630000000000003,0.4686
703,821014,thursday,0.3958,-0.00855351126884,1.7035,0.8131,0.00371,0.4618
704,821015,friday,0.3986,0.00704937461023,1.706,0.8137,0.0037159999999999997,0.4646
705,821018,monday,0.3969,-0.00427404798967,1.7055,0.8153,0.0037159999999999997,0.4633
706,821019,tuesday,0.3961,-0.00201765516115,1.6955,0.8152,0.003714,0.4609
707,821020,wednesday,0.3951,-0.00252780721053,1.694,0.8147,0.0036869999999999997,0.4598
708,821021,thursday,0.3958,0.00177013575112,1.6995,0.815,0.003667,0.4612
709,821022,friday,0.3935,-0.00582796531101,1.692,0.8143,0.0036409999999999997,0.4576
710,821025,monday,0.392,-0.003819228067,1.682,0.8152,0.003607,0.4545
711,821026,tuesday,0.39299999999999996,0.0025477720788,1.6865,0.8153,0.003625,0.4566
712,821027,wednesday,0.3919,-0.00280290666368,1.6795,0.8151,0.0036079999999999997,0.4537
713,821028,thursday,0.3921,0.0005102040927,1.682,0.8159,0.0036229999999999995,0.4537
714,821029,friday,0.3895,-0.006653043987479999,1.6785,0.8158,0.003611,0.4528
715,821101,monday,0.3927,0.00818209627316,1.686,0.8174,0.003624,0.4574
716,821102,tuesday,0.3918,-0.00229445607352,1.6815,0.8185,0.003631,0.4559
717,821103,wednesday,0.3893,-0.00640125089403,1.673,0.8177,0.003595,0.4508
718,821104,thursday,0.3885,-0.0020570848087100003,1.666,0.8185,0.00361,0.4496
719,821105,friday,0.3871,-0.0036101122241,1.662,0.8186,0.003616,0.4494
720,821108,monday,0.386,-0.0028456881187699998,1.6540000000000001,0.8196,0.003631,0.44799999999999995
721,821109,tuesday,0.3878,0.00465237334372,1.6605,0.8204,0.003699,0.4522
722,821110,wednesday,0.3868,-0.00258197922941,1.6569999999999998,0.8181,0.0037159999999999997,0.4494
723,821111,thursday,0.3853,-0.0038855119470300003,1.6525,0.8159,0.0037380000000000004,0.4466
724,821112,friday,0.3865,0.0031096163953600003,1.6540000000000001,0.8183,0.00373,0.4506
725,821115,monday,0.3866,0.000258698746754,1.6265,0.8157,0.0037380000000000004,0.4512
726,821116,tuesday,0.3887,0.00541727108395,1.614,0.8161,0.003797,0.4568
727,821117,wednesday,0.3887,0.0,1.6019999999999999,0.8163,0.003797,0.4541
728,821118,thursday,0.3909,0.005643934940729999,1.6105,0.8184,0.003829,0.4564
729,821119,friday,0.3935,0.00662929505855,1.619,0.8187,0.003887,0.4576
730,821122,monday,0.3912,-0.005862129696799999,1.5935,0.8153,0.0038829999999999997,0.4539
731,821123,tuesday,0.3937,0.00637025978903,1.5955,0.8146,0.0038929999999999998,0.4568
732,821124,wednesday,0.3969,0.00809516183933,1.587,0.8116,0.003987,0.4627
733,821126,friday,0.4001,0.00803015607417,1.595,0.8068,0.004004,0.4662
734,821129,monday,0.4014,0.00324392049905,1.6085,0.8054,0.0039759999999999995,0.4672
735,821130,tuesday,0.4062,0.011887212784,1.6325,0.8089,0.004014,0.4721
736,821201,wednesday,0.405,-0.00295858203975,1.6255,0.8073,0.003995,0.4728
737,821202,thursday,0.4108,0.0142194109479,1.6465,0.8077,0.004045,0.4784
738,821203,friday,0.41100000000000003,0.000486736441831,1.642,0.8082,0.004033,0.4803
739,821206,monday,0.4146,0.00872098550544,1.6230000000000002,0.8061,0.0040950000000000005,0.4863
740,821207,tuesday,0.4114,-0.00774822278282,1.6280000000000001,0.8036,0.00411,0.4847
741,821208,wednesday,0.4084,-0.00731889092835,1.6105,0.8071,0.004101,0.4796
742,821209,thursday,0.4087,0.000734304279721,1.62,0.8097,0.004101,0.4812
743,821210,friday,0.4076,-0.00269508922166,1.61,0.8086,0.004086,0.4791
744,821213,monday,0.4033,-0.0106055994692,1.6045,0.8088,0.004035,0.4716
745,821214,tuesday,0.4089,0.013789925491299999,1.6165,0.8089,0.004079,0.4798
746,821215,wednesday,0.4087,-0.0004892368003650001,1.615,0.8075,0.004093,0.4796
747,821216,thursday,0.4154,0.0162605208718,1.6235,0.8075,0.004116,0.4895
748,821217,friday,0.4142,-0.00289296248053,1.611,0.8089,0.0040950000000000005,0.4892
749,821220,monday,0.4133,-0.0021752274438000003,1.6075,0.8088,0.004083,0.4911
750,821221,tuesday,0.4171,0.009152279685209999,1.611,0.8078,0.004149,0.496
751,821222,wednesday,0.4161,-0.002400385214,1.6059999999999999,0.8079999999999999,0.004159,0.4943
752,821223,thursday,0.4173,0.0028797716086100002,1.595,0.8067,0.0041990000000000005,0.4967
753,821224,friday,0.4173,0.0,1.595,0.8067,0.0041990000000000005,0.4967
754,821227,monday,0.4205,0.0076390918155,1.608,0.8042,0.004215999999999999,0.5003
755,821228,tuesday,0.4218,0.00308678863167,1.629,0.8052,0.004265,0.5003
756,821229,wednesday,0.4208,-0.00237360662117,1.6235,0.8084,0.004273,0.5005
757,821230,thursday,0.4198,-0.00237925403697,1.62,0.8107,0.004268999999999999,0.4987
758,821231,friday,0.4205,0.00166607202647,1.6159999999999999,0.8139,0.00426,0.4975
759,830103,monday,0.4223,0.0042714825269,1.629,0.8149,0.004332,0.5032
760,830104,tuesday,0.4255,0.0075489860735299995,1.6285,0.8132,0.004382,0.5068
761,830105,wednesday,0.4271,0.0037532298339899997,1.624,0.8136,0.0043630000000000006,0.5122
762,830106,thursday,0.4253,-0.00422337558783,1.604,0.8133,0.004347,0.51
763,830107,friday,0.4282,0.00679557389599,1.5995,0.8153,0.004366,0.5173
764,830110,monday,0.4281,-0.00023356300468200004,1.578,0.8164,0.004393,0.5204
765,830111,tuesday,0.4237,-0.0103311555184,1.575,0.8177,0.0043100000000000005,0.5146
766,830112,wednesday,0.4255,0.00423929038092,1.578,0.8189,0.004366,0.5178
767,830113,thursday,0.4259,0.0009396289157389999,1.5825,0.8181,0.004354,0.5192
768,830114,friday,0.4245,-0.00329257117777,1.581,0.8182,0.004334,0.5167
769,830117,monday,0.4217,-0.0066178449988900006,1.5815,0.8157,0.00433,0.5144
770,830118,tuesday,0.4171,-0.0109681595496,1.5725,0.816,0.004294,0.5096
771,830119,wednesday,0.41,-0.0171688415045,1.5590000000000002,0.8161,0.004219,0.5022
772,830120,thursday,0.4133,0.00801656181933,1.581,0.8153,0.004251,0.5053
773,830121,friday,0.4076,-0.0138874201691,1.5619999999999998,0.8122,0.004215,0.4992
774,830124,monday,0.4068,-0.00196463717416,1.537,0.8106,0.00418,0.494
775,830125,tuesday,0.4125,0.0139145416003,1.536,0.8094,0.004233,0.5017
776,830126,wednesday,0.41,-0.006079046076380001,1.5365,0.8087,0.004218,0.5
777,830127,thursday,0.4103,0.0007314397497869999,1.534,0.8093,0.00421,0.5017
778,830128,friday,0.4111,0.00194789445569,1.5375,0.8091,0.00421,0.503
779,830131,monday,0.40399999999999997,-0.0174216159427,1.52,0.8084,0.004148,0.4934
780,830201,tuesday,0.4032,-0.00198216120399,1.5219999999999998,0.8085,0.004144,0.4901
781,830202,wednesday,0.4042,0.0024770882123600004,1.5190000000000001,0.8097,0.004175,0.493
782,830203,thursday,0.4036,-0.00148551649007,1.5230000000000001,0.8128,0.004159,0.4921
783,830204,friday,0.4038,0.0004954173992830001,1.5185,0.8143,0.004159,0.4904
784,830207,monday,0.4095,0.0140171974144,1.535,0.8161,0.004218,0.4954
785,830208,tuesday,0.408,-0.00366972888896,1.5345,0.8163,0.004186,0.4935
786,830209,wednesday,0.4133,0.0129065471135,1.5435,0.8158,0.004239,0.4967
787,830210,thursday,0.4155,0.00530889277782,1.5475,0.8157,0.004264,0.49700000000000005
788,830211,friday,0.4152,-0.0007222824438239999,1.534,0.8161,0.004255,0.4992
789,830214,monday,0.4171,0.004565669351220001,1.5445,0.8173,0.004275,0.5027
790,830215,tuesday,0.4157,-0.0033621549443099996,1.5419999999999998,0.8159,0.0042710000000000005,0.5022
791,830216,wednesday,0.4187,0.00719082676651,1.5465,0.8171,0.004299,0.5042
792,830217,thursday,0.41700000000000004,-0.0040684512263,1.54,0.8166,0.004293,0.5025
793,830218,friday,0.4166,-0.0009596929719299999,1.544,0.8167,0.004275,0.5005
794,830222,tuesday,0.4116,-0.012074524867,1.5155,0.8132,0.0042369999999999994,0.4894
795,830223,wednesday,0.4137,0.005089069507470001,1.525,0.8140000000000001,0.004267,0.4911
796,830224,thursday,0.4127,-0.0024201367088299997,1.5265,0.8140000000000001,0.004239,0.4914
797,830225,friday,0.4142,0.00362801220295,1.5265,0.8152,0.004255,0.4921
798,830228,monday,0.4088,-0.013122910072000001,1.5065,0.8134,0.004169,0.4816
799,830301,tuesday,0.4098,0.0024431969153,1.5,0.8140000000000001,0.004195,0.4849
800,830302,wednesday,0.4127,0.00705170095374,1.5105,0.8169,0.004234,0.488
801,830303,thursday,0.413,0.0007266562024970001,1.515,0.8175,0.004235,0.4875
802,830304,friday,0.4177,0.0113158785421,1.5085,0.8175,0.0042439999999999995,0.493
803,830307,monday,0.4191,0.0033460834279000003,1.5119999999999998,0.8179,0.004252000000000001,0.4897
804,830308,tuesday,0.4151,-0.009590099872030002,1.4945,0.8155,0.004184,0.4844
805,830309,wednesday,0.4159,0.00192539168987,1.506,0.8149,0.00421,0.4859
806,830310,thursday,0.4188,0.006948632247520001,1.5090000000000001,0.8161,0.004222999999999999,0.4885
807,830311,friday,0.4169,-0.00454709410963,1.5015,0.8157,0.004188,0.4833
808,830314,monday,0.4213,0.010498784098200003,1.5230000000000001,0.8175,0.004241,0.4887
809,830315,tuesday,0.4191,-0.00523561405395,1.5119999999999998,0.8174,0.00421,0.4873
810,830316,wednesday,0.4214,0.00547294643906,1.5090000000000001,0.8179,0.004227000000000001,0.4887
811,830317,thursday,0.4185,-0.006905611440560001,1.5,0.8168,0.00417,0.4844
812,830318,friday,0.4192,0.0016712430773,1.4855,0.8169,0.004173,0.4854
813,830321,monday,0.4139,-0.0127237342521,1.473,0.8171,0.004151,0.4806
814,830322,tuesday,0.4146,0.0016898012469900002,1.473,0.8159,0.004181,0.4819
815,830323,wednesday,0.4135,-0.00265668553793,1.4625,0.8149,0.0042060000000000005,0.4816
816,830324,thursday,0.4126,-0.00217891382659,1.4580000000000002,0.8141,0.004211,0.4823
817,830325,friday,0.4125,-0.000242394862416,1.459,0.8136,0.004211,0.4814
818,830328,monday,0.4116,-0.0021842018148400004,1.4575,0.8123,0.00417,0.4798
819,830329,tuesday,0.4113,-0.000729128723516,1.454,0.8128,0.0041670000000000006,0.48
820,830330,wednesday,0.4119,0.00145772620566,1.47,0.8113,0.0041670000000000006,0.4793
821,830331,thursday,0.4116,-0.0007285974821399999,1.4815,0.8082,0.00418,0.48
822,830401,friday,0.41200000000000003,0.000971345389632,1.479,0.8087,0.004176,0.4798
823,830404,monday,0.4135,0.0036341651142199993,1.4885,0.8092,0.004184,0.483
824,830405,tuesday,0.4149,0.0033800128750799997,1.508,0.8104,0.004212,0.4879
825,830406,wednesday,0.4134,-0.0036218800911500004,1.5145,0.8083,0.0042049999999999995,0.4881
826,830407,thursday,0.4133,-0.00024192572998099998,1.5030000000000001,0.8096,0.0042,0.4873
827,830408,friday,0.4123,-0.00242248180483,1.5090000000000001,0.8107,0.004178,0.4866
828,830411,monday,0.41200000000000003,-0.0007278903633280001,1.5285,0.8118,0.004203,0.48700000000000004
829,830412,tuesday,0.41200000000000003,0.0,1.5425,0.8116,0.004187,0.4882
830,830413,wednesday,0.4095,-0.0060864460564,1.5375,0.8107,0.0041979999999999995,0.4868
831,830414,thursday,0.41100000000000003,0.0036563112031100004,1.545,0.8112,0.004201,0.4892
832,830415,friday,0.4102,-0.0019483688579500001,1.5465,0.8101,0.0042060000000000005,0.4904
833,830418,monday,0.4066,-0.00881494444403,1.5635,0.809,0.004197,0.4843
834,830419,tuesday,0.4071,0.00122895431469,1.55,0.8079999999999999,0.004211,0.484
835,830420,wednesday,0.4074,0.0007366482837719999,1.5485,0.8117,0.004215,0.4842
836,830421,thursday,0.4071,-0.0007366482837719999,1.5445,0.8133,0.004228,0.4842
837,830422,friday,0.4093,0.005389527989420001,1.5475,0.8158,0.004228,0.4868
838,830425,monday,0.4089,-0.0009777561277610001,1.5665,0.8155,0.004229,0.4866
839,830426,tuesday,0.4088,-0.000244588481102,1.568,0.8146,0.004221,0.4873
840,830427,wednesday,0.4065,-0.005642109901630001,1.567,0.8144,0.004221,0.4849
841,830428,thursday,0.4065,0.0,1.5615,0.8158,0.004203,0.4842
842,830429,friday,0.406,-0.00123076938613,1.5630000000000002,0.8169,0.004203,0.484
843,830502,monday,0.4059,-0.00024633575688099996,1.569,0.8156,0.004201,0.4826
844,830503,tuesday,0.408,0.00516035055931,1.585,0.8151,0.004219,0.4854
845,830504,wednesday,0.4095,0.00366972888896,1.578,0.8167,0.004241,0.4859
846,830505,thursday,0.4094,-0.00024423006593500004,1.579,0.8155,0.004248,0.4866
847,830506,friday,0.4106,0.00292683135764,1.5819999999999999,0.8159,0.004279,0.4909
848,830509,monday,0.4107,0.00024351637768,1.565,0.8153,0.004301,0.4906
849,830510,tuesday,0.4104,-0.0007307271059530001,1.5645,0.8163,0.004318,0.4918
850,830511,wednesday,0.4105,0.000243635035923,1.5675,0.8157,0.00433,0.4939
851,830512,thursday,0.4093,-0.00292754539413,1.568,0.8147,0.0043100000000000005,0.493
852,830513,friday,0.4071,-0.005389527989420001,1.5630000000000002,0.8141,0.004297,0.4914
853,830516,monday,0.406,-0.0027056959071999997,1.5605,0.8135,0.0042899999999999995,0.4892
854,830517,tuesday,0.4068,0.0019685045726700002,1.5595,0.8117,0.004295,0.4892
855,830518,wednesday,0.4045,-0.005669927675859999,1.5535,0.8114,0.004275999999999999,0.4852
856,830519,thursday,0.4036,-0.00222744801909,1.5545,0.8111,0.00427,0.483
857,830520,friday,0.402,-0.00397219986043,1.5530000000000002,0.809,0.004257,0.4798
858,830523,monday,0.4033,0.0032286132603,1.569,0.8105,0.004257,0.4821
859,830524,tuesday,0.4008,-0.00621815210867,1.5685,0.8103,0.004222999999999999,0.4807
860,830525,wednesday,0.4016,0.00199401860686,1.588,0.8121,0.004228,0.4818
861,830526,thursday,0.4001,-0.0037420525143299996,1.6030000000000002,0.8116,0.004222,0.4811
862,830527,friday,0.3979,-0.00551379843031,1.604,0.8136,0.0041979999999999995,0.4806
863,830531,tuesday,0.3941,-0.009596033231920001,1.6005,0.8126,0.004176,0.4746
864,830601,wednesday,0.3913,-0.00713015498459,1.59,0.812,0.004163,0.4725
865,830602,thursday,0.3934,0.00535237673859,1.5805,0.8128,0.0041990000000000005,0.4756
866,830603,friday,0.3929,-0.00127177939054,1.5590000000000002,0.8112,0.00418,0.4746
867,830606,monday,0.3908,-0.00535920639579,1.5715,0.8101,0.0041659999999999996,0.4719
868,830607,tuesday,0.3895,-0.00333205485782,1.5765,0.8095,0.004156,0.4708
869,830608,wednesday,0.3886,-0.0023133283674600003,1.5685,0.8093,0.0041270000000000005,0.4688
870,830609,thursday,0.3899,0.00333975904521,1.5919999999999999,0.8107,0.004116,0.4697
871,830610,friday,0.3913,0.00358423322781,1.5719999999999998,0.8103,0.004132,0.4704
872,830613,monday,0.3924,0.00280719847484,1.545,0.8099,0.0041259999999999995,0.47100000000000003
873,830614,tuesday,0.3904,-0.0051098731522700004,1.5215,0.8088,0.00412,0.4692
874,830615,wednesday,0.3891,-0.00333547454843,1.52,0.8087,0.004122,0.4671
875,830616,thursday,0.3922,0.00793553377174,1.526,0.8105,0.004174000000000001,0.4716
876,830617,friday,0.3906,-0.00408789531967,1.5275,0.8117,0.004163,0.4723
877,830620,monday,0.3924,0.00459770924863,1.5315,0.8134,0.004171,0.4743
878,830621,tuesday,0.3946,0.00559086589731,1.5325,0.8140000000000001,0.0042060000000000005,0.4768
879,830622,wednesday,0.3951,0.00126630382883,1.5319999999999998,0.8135,0.0041990000000000005,0.4789
880,830623,thursday,0.3955,0.00101188979036,1.5405,0.812,0.004196,0.4791
881,830624,friday,0.3977,0.00554716500594,1.5485,0.8131,0.004215,0.4819
882,830627,monday,0.3934,-0.010871046258700001,1.53,0.8126,0.0041670000000000006,0.475
883,830628,tuesday,0.3937,0.0007622919947330001,1.525,0.8132,0.004185,0.4755
884,830629,wednesday,0.3924,-0.0033074702584800003,1.5255,0.8141,0.004175,0.4741
885,830630,thursday,0.3935,0.00279934016625,1.5285,0.8147,0.004178,0.4755
886,830701,friday,0.3922,-0.00330915409521,1.5285,0.8116,0.0041659999999999996,0.4739
887,830705,tuesday,0.3889,-0.00844967260054,1.5285,0.812,0.004157,0.4691
888,830706,wednesday,0.39,0.00282449796199,1.5425,0.8123,0.004176,0.47100000000000003
889,830707,thursday,0.3896,-0.0010261673553099999,1.5475,0.8126,0.004162,0.4719
890,830708,friday,0.3886,-0.00257003482504,1.544,0.8129,0.004152,0.4708
891,830711,monday,0.3867,-0.00490133833009,1.537,0.8118,0.0041340000000000005,0.4714
892,830712,tuesday,0.3858,-0.00233009814162,1.53,0.8115,0.004155,0.4725
893,830713,wednesday,0.3871,0.00336395711197,1.5290000000000001,0.8109999999999999,0.004168,0.4733
894,830714,thursday,0.3859,-0.00310478904003,1.5175,0.8103,0.004148,0.4699
895,830715,friday,0.3846,-0.0033744353888899995,1.5155,0.8105,0.004144,0.4692
896,830718,monday,0.3858,0.00311526731695,1.5219999999999998,0.8116,0.004157,0.4714
897,830719,tuesday,0.3866,0.0020714663026,1.5205,0.8113,0.0041530000000000004,0.4722
898,830720,wednesday,0.3891,0.00644581321628,1.528,0.8108,0.004185,0.4784
899,830721,thursday,0.3863,-0.007222110318270001,1.5219999999999998,0.8104,0.004169,0.4755
900,830722,friday,0.385,-0.0033709353844499994,1.5230000000000001,0.8107,0.004152,0.4742
901,830725,monday,0.3845,-0.0012995453420899998,1.524,0.8113,0.004162,0.4741
902,830726,tuesday,0.3827,-0.00469239651404,1.5275,0.8115,0.0041530000000000004,0.4728
903,830727,wednesday,0.3814,-0.0034026992653400003,1.5275,0.8106,0.004148,0.4722
904,830728,thursday,0.3784,-0.0078968559886,1.5245,0.8107,0.004145,0.4693
905,830729,friday,0.3766,-0.00476822095467,1.5155,0.8108,0.004108,0.4655
906,830801,monday,0.3723,-0.0114836353444,1.505,0.8101,0.004092,0.4633
907,830802,tuesday,0.3762,0.010420935988299998,1.5125,0.8103,0.004118,0.4679
908,830803,wednesday,0.3756,-0.00159616953282,1.507,0.8109,0.004111,0.4643
909,830804,thursday,0.3736,-0.005339040979420001,1.484,0.8097,0.0041,0.4618
910,830805,friday,0.37200000000000005,-0.00429185208154,1.486,0.8096,0.004091,0.4597
911,830808,monday,0.3722,0.000537489935004,1.4969999999999999,0.8095,0.004098,0.4597
912,830809,tuesday,0.3705,-0.00457789947201,1.4865,0.8086,0.004084,0.4576
913,830810,wednesday,0.3671,-0.009219154233350001,1.4865,0.8084,0.004070000000000001,0.4564
914,830811,thursday,0.3665,-0.0016357691760799998,1.4809999999999999,0.8084,0.004055,0.4566
915,830812,friday,0.3705,0.0108549234094,1.4895,0.8092,0.004071,0.4606
916,830815,monday,0.3726,0.005652013431350001,1.4980000000000002,0.81,0.004083,0.4658
917,830816,tuesday,0.3737,0.0029478783239499998,1.501,0.8107,0.004086,0.4663
918,830817,wednesday,0.3802,0.017244093562900003,1.5219999999999998,0.8112,0.004115,0.4675
919,830818,thursday,0.3785,-0.0044813571768299995,1.5205,0.81,0.004104,0.46399999999999997
920,830819,friday,0.3783,-0.00052854123852,1.5230000000000001,0.8108,0.004105,0.4657
921,830822,monday,0.3817,0.0089474281122,1.534,0.8117,0.004121,0.4688
922,830823,tuesday,0.3787,-0.00789062484343,1.52,0.8123,0.004105,0.4656
923,830824,wednesday,0.37799999999999995,-0.00185013928816,1.515,0.8124,0.004106,0.4644
924,830825,thursday,0.3764,-0.00424178790836,1.4969999999999999,0.8127,0.0041,0.46299999999999997
925,830826,friday,0.3718,-0.0122963324239,1.495,0.8123,0.004043,0.4576
926,830829,monday,0.3734,0.00429415582028,1.5019999999999998,0.812,0.004065,0.45899999999999996
927,830830,tuesday,0.3709,-0.0067177466120800005,1.496,0.8108,0.004052,0.4568
928,830831,wednesday,0.3721,0.00323015085703,1.5,0.8109999999999999,0.004067,0.4589
929,830901,thursday,0.3698,-0.00620031639955,1.495,0.8107,0.0040420000000000005,0.4556
930,830902,friday,0.3748,0.0134302314112,1.501,0.8118,0.004071,0.4612
931,830906,tuesday,0.3715,-0.008843686206450001,1.494,0.8118,0.004058,0.4575
932,830907,wednesday,0.3734,0.00510136694981,1.492,0.8123,0.004074,0.4598
933,830908,thursday,0.3725,-0.00241319328801,1.492,0.8117,0.004079,0.4588
934,830909,friday,0.3759,0.00908611275052,1.5,0.8127,0.0041,0.4618
935,830912,monday,0.3746,-0.0034643605601399996,1.496,0.8119,0.0041,0.4599
936,830913,tuesday,0.3727,-0.00508498352478,1.4905,0.8109999999999999,0.004096,0.4585
937,830914,wednesday,0.3732,0.0013406624879800002,1.495,0.8107,0.004081,0.4589
938,830915,thursday,0.3734,0.000535762134434,1.499,0.8102,0.0040880000000000005,0.4593
939,830916,friday,0.3739,0.0013381508754500002,1.496,0.8103,0.004105,0.4608
940,830919,monday,0.3764,0.00666402572816,1.5135,0.8116,0.0041340000000000005,0.4653
941,830920,tuesday,0.374,-0.0063966102966899994,1.504,0.8114,0.00412,0.4618
942,830921,wednesday,0.3746,0.0016029925954600002,1.5019999999999998,0.8112,0.004121,0.4625
943,830922,thursday,0.3743,-0.000801175099605,1.5005,0.8109999999999999,0.004139,0.4623
944,830923,friday,0.3779,0.009571995445059999,1.5025,0.8117,0.004185,0.4657
